,school_name,school_code,f_teacher_count,m_teacher_count,year,percent_male
1835,Worcester - Jacob Hiatt Magnet,3480140,20.2,0.0,15.0,0.0
1840,Worcester - Nelson Place,3480200,22.1,1.0,15.0,0.04329004329004329
1841,Worcester - Norrback Avenue,3480202,26.3,0.0,15.0,0.0
1842,Worcester - North High,3480515,33.7,43.2,15.0,0.5617685305591678
1844,Worcester - Rice Square,3480215,17.2,1.0,15.0,0.054945054945054944
1846,Worcester - South High Community,3480520,58.7,27.4,15.0,0.31823461091753774
1848,Worcester - Tatnuck,3480230,19.2,2.1,15.0,0.09859154929577466
1850,Worcester - Union Hill School,3480240,17.5,3.3,15.0,0.15865384615384615
1852,Worcester - Vernon Hill School,3480280,23.3,0.0,15.0,0.0
1854,Worcester - West Tatnuck,3480260,16.2,2.0,15.0,0.10989010989010989
1858,Worcester - Worcester Technical High,3480605,41.2,79.0,15.0,0.6572379367720466
1859,Wrentham - Charles E Roderick,3500010,25.6,1.9,15.0,0.06909090909090909
1,Abington - Abington High,10505,26.6,11.4,16.0,0.3
4,Abington - Frolio Middle School,10405,11.5,7.7,16.0,0.4010416666666667
5,Abington - Woodsdale Elementary School,10015,9.9,2.3,16.0,0.1885245901639344
7,Acton-Boxborough - Acton-Boxborough Regional High,6000505,82.6,39.2,16.0,0.32183908045977017
14,Acton-Boxborough - Raymond J Grey Junior High,6000405,43.6,12.5,16.0,0.22281639928698752
20,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,4300305,40.9,35.0,16.0,0.461133069828722
22,Agawam - Agawam High,50505,56.4,40.0,16.0,0.41493775933609955
23,Agawam - Agawam Junior High,50405,42.6,18.0,16.0,0.297029702970297
24,Agawam - Benjamin J Phelps,50020,20.0,1.5,16.0,0.06976744186046512
25,Agawam - Clifford M Granger,50010,15.0,1.5,16.0,0.09090909090909091
26,Agawam - James Clark School,50030,19.0,1.5,16.0,0.07317073170731707
27,Agawam - Roberta G. Doering School,50303,38.0,8.0,16.0,0.17391304347826086
28,Agawam - Robinson Park,50025,22.0,1.5,16.0,0.06382978723404255
30,Amesbury - Amesbury Elementary,70005,22.6,1.0,16.0,0.0423728813559322
31,Amesbury - Amesbury High,70505,27.8,12.5,16.0,0.3101736972704715
33,Amesbury - Amesbury Middle,70013,29.0,18.2,16.0,0.385593220338983
34,Amesbury - Charles C Cashman Elementary,70010,25.7,1.0,16.0,0.03745318352059925
35,Amherst - Crocker Farm Elementary,80009,24.1,4.6,16.0,0.16027874564459926
36,Amherst - Fort River Elementary,80020,17.7,5.5,16.0,0.23706896551724138
37,Amherst - Wildwood Elementary,80050,16.8,9.0,16.0,0.3488372093023256
38,Amherst-Pelham - Amherst Regional High,6050505,36.6,31.4,16.0,0.4617647058823529
39,Amherst-Pelham - Amherst Regional Middle School,6050405,24.3,15.5,16.0,0.38944723618090454
40,Andover - Andover High,90505,64.8,31.4,16.0,0.3264033264033264
51,Arlington - Arlington High,100505,50.9,41.9,16.0,0.4515086206896552
63,Ashburnham-Westminster - Oakmont Regional High School,6100505,22.3,21.6,16.0,0.49202733485193617
66,Ashland - Ashland High,140505,28.4,19.7,16.0,0.4095634095634096
71,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,8010605,35.4,51.5,16.0,0.5926352128883774
72,Athol-Royalston - Athol High,6150505,14.8,11.5,16.0,0.43726235741444863
73,Athol-Royalston - Athol-Royalston Middle School,6150305,13.2,6.8,16.0,0.33999999999999997
74,Athol-Royalston - Pleasant Street,6150016,13.6,0.3,16.0,0.021582733812949638
77,Atlantis Charter (District) - Atlantis Charter School,4910550,44.0,10.0,16.0,0.18518518518518517
80,Attleboro - Attleboro High,160505,61.2,42.1,16.0,0.40755082284607935
90,Auburn - Auburn Senior High,170505,34.4,21.3,16.0,0.38240574506283664
110,Bedford - Bedford High,230505,41.6,26.7,16.0,0.39092240117130306
114,Belchertown - Belchertown High,240505,29.6,17.8,16.0,0.3755274261603375
125,Belmont - Belmont High,260505,42.6,24.2,16.0,0.36227544910179643
134,Berkley - Berkley Community School,270010,27.8,0.0,16.0,0.0
135,Berkley - Berkley Middle School,270305,16.0,6.4,16.0,0.28571428571428575
137,Berkshire Hills - Monument Mt Regional High,6180505,22.1,19.3,16.0,0.466183574879227
143,Beverly - Beverly High,300505,56.3,27.6,16.0,0.3289630512514899
150,Billerica - Billerica Memorial High School,310505,63.9,29.3,16.0,0.3143776824034335
159,Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,40.7,49.6,16.0,0.5492801771871538
161,Blackstone-Millville - Blackstone Millville RHS,6220505,22.0,14.4,16.0,0.39560439560439564
165,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,8060605,18.8,16.7,16.0,0.4704225352112676
289,Bourne - Bourne High School,360505,17.2,14.2,16.0,0.45222929936305734
297,Braintree - Braintree High,400505,63.3,44.2,16.0,0.4111627906976744
306,Brewster - Eddy Elementary,410010,17.4,1.0,16.0,0.05434782608695653
310,Bridgewater-Raynham - Bridgewater-Raynham Regional,6250505,58.5,33.4,16.0,0.3634385201305767
317,Bristol County Agricultural - Bristol County Agricultural High,9100705,15.1,16.2,16.0,0.5175718849840256
318,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,8100605,32.0,22.0,16.0,0.4074074074074074
323,Brockton - Brockton High,440505,127.2,96.2,16.0,0.4306177260519248
349,Brookline - Brookline High,460505,79.9,44.7,16.0,0.35874799357945425
350,Brookline - Edith C Baker,460005,45.0,10.6,16.0,0.19064748201438847
351,Brookline - Edward Devotion,460015,55.0,10.0,16.0,0.15384615384615385
352,Brookline - Heath,460025,33.6,5.4,16.0,0.13846153846153847
353,Brookline - John D Runkle,460045,34.1,6.2,16.0,0.15384615384615383
354,Brookline - Lawrence,460030,39.5,9.4,16.0,0.19222903885480574
355,Brookline - Michael Driscoll,460020,37.3,8.3,16.0,0.18201754385964916
356,Brookline - Pierce,460040,42.1,10.0,16.0,0.19193857965451055
358,Brookline - William H Lincoln,460035,37.2,11.5,16.0,0.2361396303901437
359,Burlington - Burlington High,480505,57.0,25.1,16.0,0.3057247259439708
366,Cambridge - Cambridge Rindge and Latin,490506,90.2,56.7,16.0,0.3859768550034037
382,Canton - Canton High,500505,41.8,24.3,16.0,0.36762481089258703
388,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,4320530,13.4,5.5,16.0,0.29100529100529104
389,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,8150605,25.9,27.2,16.0,0.512241054613936
397,Central Berkshire - Wahconah Regional High,6350505,22.3,19.2,16.0,0.4626506024096385
398,Chelmsford - Byam School,560030,21.0,1.0,16.0,0.045454545454545456
399,Chelmsford - Center Elementary School,560005,19.0,1.8,16.0,0.08653846153846154
400,Chelmsford - Charles D Harrington,560025,21.4,1.0,16.0,0.044642857142857144
401,Chelmsford - Chelmsford High,560505,65.0,46.3,16.0,0.4159928122192273
402,Chelmsford - Col Moses Parker School,560305,42.7,13.2,16.0,0.2361359570661896
404,Chelmsford - McCarthy Middle School,560310,53.4,12.2,16.0,0.18597560975609756
405,Chelmsford - South Row,560015,21.0,0.0,16.0,0.0
406,Chelsea - Chelsea High,570505,64.2,38.0,16.0,0.37181996086105673
415,Chesterfield-Goshen - New Hingham Regional Elementary,6320025,11.6,1.4,16.0,0.10769230769230768
422,Chicopee - Chicopee Comprehensive High School,610510,55.6,52.6,16.0,0.48613678373382624
423,Chicopee - Chicopee High,610505,61.8,28.9,16.0,0.31863285556780596
432,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,4370505,10.4,4.2,16.0,0.2876712328767123
438,Clinton - Clinton Senior High,640505,19.1,18.7,16.0,0.4947089947089947
440,Cohasset - Cohasset Middle/High School,650505,41.0,25.7,16.0,0.38530734632683655
441,Cohasset - Deer Hill,650005,22.9,3.0,16.0,0.11583011583011583
451,Concord-Carlisle - Concord Carlisle High,6400505,55.9,33.6,16.0,0.3754189944134078
454,Danvers - Danvers High,710505,37.9,33.3,16.0,0.4676966292134832
462,Dartmouth - Dartmouth High,720505,39.6,27.8,16.0,0.4124629080118694
468,Dedham - Dedham High,730505,42.8,14.1,16.0,0.2478031634446397
474,Deerfield - Deerfield Elementary,740015,23.2,2.6,16.0,0.10077519379844961
482,Dighton-Rehoboth - Dighton Middle School,6500305,15.0,6.8,16.0,0.3119266055045871
483,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,6500505,36.4,24.4,16.0,0.4013157894736842
484,Dighton-Rehoboth - Dorothy L Beckwith,6500310,23.3,5.4,16.0,0.1881533101045296
485,Dighton-Rehoboth - Palmer River,6500010,20.0,2.0,16.0,0.09090909090909091
488,Douglas - Douglas High School,770505,21.3,12.6,16.0,0.37168141592920356
491,Dover - Chickering,780005,23.3,2.6,16.0,0.10038610038610038
492,Dover-Sherborn - Dover-Sherborn Regional High,6550505,28.4,22.4,16.0,0.4409448818897638
493,Dover-Sherborn - Dover-Sherborn Regional Middle School,6550405,31.3,10.8,16.0,0.25653206650831356
494,Dracut - Brookside Elementary,790035,16.3,3.8,16.0,0.18905472636815918
495,Dracut - Dracut Senior High,790505,37.8,17.8,16.0,0.3201438848920864
497,Dracut - Greenmont Avenue,790030,12.1,0.6,16.0,0.047244094488188976
498,Dracut - Joseph A Campbell Elementary,790020,28.7,0.9,16.0,0.030405405405405407
499,Dracut - Justus C. Richardson Middle School,790410,33.4,12.8,16.0,0.27705627705627706
502,Dudley-Charlton Reg - Charlton Middle School,6580310,38.8,13.8,16.0,0.2623574144486692
503,Dudley-Charlton Reg - Dudley Elementary,6580005,24.6,0.0,16.0,0.0
504,Dudley-Charlton Reg - Dudley Middle School,6580305,35.5,8.4,16.0,0.19134396355353075
505,Dudley-Charlton Reg - Heritage School,6580030,26.2,1.0,16.0,0.03676470588235294
507,Dudley-Charlton Reg - Shepherd Hill Regional High,6580505,34.8,32.4,16.0,0.4821428571428572
510,Duxbury - Duxbury High,820505,40.0,25.5,16.0,0.3893129770992366
513,East Bridgewater - East Bridgewater JR./SR. High School,830505,33.1,23.4,16.0,0.4141592920353982
514,East Bridgewater - Gordon W Mitchell,830010,30.0,4.0,16.0,0.11764705882352941
516,East Longmeadow - East Longmeadow High,870505,37.7,24.1,16.0,0.38996763754045305
522,Easthampton - Easthampton High,860505,17.0,11.7,16.0,0.4076655052264808
527,Easton - Easton Middle School,880405,41.0,12.6,16.0,0.23507462686567163
529,Easton - Oliver Ames High,880505,44.2,29.4,16.0,0.39945652173913043
531,Easton - Richardson Olmsted School,880025,33.8,4.1,16.0,0.10817941952506596
533,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers,4520505,10.7,15.1,16.0,0.5852713178294574
538,Everett - Everett High,930505,65.2,63.6,16.0,0.4937888198757764
547,Fairhaven - Fairhaven High,940505,29.3,20.6,16.0,0.4128256513026052
550,Fall River - B M C Durfee High,950505,72.4,71.7,16.0,0.4975711311589174
551,Fall River - Carlton M. Viveiros Elementary School,950009,34.0,1.0,16.0,0.02857142857142857
554,Fall River - James Tansey,950140,14.5,1.0,16.0,0.06451612903225806
555,Fall River - John J Doran,950045,20.3,7.0,16.0,0.2564102564102564
556,Fall River - Letourneau Elementary School,950013,26.9,3.0,16.0,0.10033444816053512
557,Fall River - Mary Fonseca Elementary School,950011,32.0,1.0,16.0,0.030303030303030304
558,Fall River - Matthew J Kuss Middle,950320,30.3,15.5,16.0,0.3384279475982533
559,Fall River - Morton Middle,950315,31.0,11.0,16.0,0.2619047619047619
560,Fall River - North End Elementary,950005,34.2,3.0,16.0,0.08064516129032258
563,Fall River - Samuel Watson,950145,13.5,1.0,16.0,0.06896551724137931
564,Fall River - Spencer Borden,950130,26.1,4.9,16.0,0.15806451612903227
566,Fall River - Talbot Innovation School,950305,30.4,14.0,16.0,0.3153153153153153
567,Fall River - William S Greene,950065,31.2,2.0,16.0,0.06024096385542168
569,Falmouth - Falmouth High,960505,39.7,25.9,16.0,0.3948170731707317
575,Farmington River Reg - Farmington River Elementary,6620020,10.1,1.0,16.0,0.0900900900900901
578,Fitchburg - Fitchburg High,970505,44.6,32.8,16.0,0.4237726098191214
587,Foxborough - Foxborough High,990505,36.9,26.0,16.0,0.4133545310015898
596,Framingham - Framingham High School,1000515,95.0,55.3,16.0,0.3679308050565535
606,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,4780505,24.4,14.9,16.0,0.37913486005089064
610,Franklin - Franklin High,1010505,71.8,31.8,16.0,0.30694980694980695
618,Franklin County Regional Vocational Technical - Franklin County Technical,8180605,11.8,14.6,16.0,0.5530303030303031
619,Freetown-Lakeville - Apponequet Regional High,6650505,29.1,17.1,16.0,0.37012987012987014
622,Freetown-Lakeville - Freetown-Lakeville Middle School,6650305,28.0,14.4,16.0,0.339622641509434
623,Freetown-Lakeville - George R Austin Intermediate School,6650015,20.7,3.0,16.0,0.12658227848101267
624,Frontier - Frontier Regional,6700505,24.7,23.0,16.0,0.4821802935010482
631,Gateway - Gateway Regional High,6720505,12.6,12.2,16.0,0.49193548387096775
635,Georgetown - Georgetown High School,1050505,23.8,10.1,16.0,0.29793510324483774
637,Georgetown - Penn Brook,1050010,31.9,5.9,16.0,0.1560846560846561
643,Gill-Montague - Turners Fall High,6740505,12.2,8.5,16.0,0.4106280193236715
644,Global Learning Charter Public (District) - Global Learning Charter Public School,4960305,24.9,12.9,16.0,0.3412698412698413
647,Gloucester - Gloucester High,1070505,33.6,34.3,16.0,0.5051546391752576
654,Grafton - Grafton High School,1100505,32.5,18.0,16.0,0.3564356435643564
655,Grafton - Grafton Middle,1100305,16.2,11.2,16.0,0.40875912408759124
656,Grafton - Millbury Street Elementary School,1100200,30.5,2.7,16.0,0.08132530120481928
663,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,8210605,46.0,72.4,16.0,0.6114864864864865
664,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,8230605,49.6,46.7,16.0,0.48494288681204567
665,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,8280605,77.1,72.3,16.0,0.48393574297188763
666,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,8250605,73.1,69.7,16.0,0.4880952380952381
676,Groton-Dunstable - Groton Dunstable Regional,6730505,29.8,21.1,16.0,0.41453831041257366
679,Hadley - Hadley Elementary,1170015,17.0,3.0,16.0,0.15
680,Hadley - Hopkins Academy,1170505,15.0,9.9,16.0,0.3975903614457832
681,Halifax - Halifax Elementary,1180005,22.3,5.1,16.0,0.18613138686131386
684,Hamilton-Wenham - Hamilton-Wenham Regional High,6750505,25.2,19.5,16.0,0.436241610738255
688,Hampden-Wilbraham - Green Meadows Elementary,6800005,15.6,0.0,16.0,0.0
690,Hampden-Wilbraham - Minnechaug Regional High,6800505,42.5,24.8,16.0,0.3684992570579495
691,Hampden-Wilbraham - Soule Road,6800030,16.0,0.0,16.0,0.0
693,Hampden-Wilbraham - Thornton Burgess,6800305,10.5,5.0,16.0,0.3225806451612903
694,Hampden-Wilbraham - Wilbraham Middle,6800310,20.0,11.8,16.0,0.37106918238993714
695,Hampshire - Hampshire Regional High,6830505,35.7,22.6,16.0,0.3876500857632933
699,Hanover - Hanover High,1220505,34.5,21.1,16.0,0.37949640287769787
702,Harvard - Bromfield,1250505,35.2,15.7,16.0,0.3084479371316306
703,Harvard - Hildreth Elementary School,1250005,24.5,3.0,16.0,0.10909090909090909
715,Haverhill - Haverhill High,1280505,57.8,53.8,16.0,0.482078853046595
723,Helen Y. Davis Leadership Academy Charter Public (District) - Helen Y. Davis Leadership Academy Charter Public School,4190305,7.0,4.3,16.0,0.3805309734513274
725,Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,4500105,12.1,4.4,16.0,0.26666666666666666
727,Hingham - Hingham High,1310505,46.1,33.0,16.0,0.4171934260429836
728,Hingham - Hingham Middle School,1310410,46.2,16.5,16.0,0.2631578947368421
729,Hingham - Plymouth River,1310019,24.7,2.2,16.0,0.08178438661710039
730,Hingham - South Elementary,1310020,27.2,2.2,16.0,0.07482993197278913
731,Hingham - Wm L Foster Elementary,1310010,26.3,2.2,16.0,0.07719298245614035
736,Holliston - Holliston High,1360505,34.4,22.3,16.0,0.3932980599647266
737,Holliston - Miller School,1360007,37.3,3.0,16.0,0.07444168734491316
739,Holliston - Robert H. Adams Middle School,1360305,32.6,8.5,16.0,0.20681265206812652
742,Holyoke - Holyoke High,1370505,46.0,40.0,16.0,0.46511627906976744
750,Holyoke - Wm J Dean Vocational Technical High,1370605,15.3,23.0,16.0,0.6005221932114883
752,Hopedale - Hopedale Jr Sr High,1380505,25.0,12.1,16.0,0.32614555256064687
753,Hopedale - Memorial,1380010,25.4,1.2,16.0,0.04511278195488722
757,Hopkinton - Hopkins Elementary School,1390015,23.8,4.0,16.0,0.14388489208633093
758,Hopkinton - Hopkinton High,1390505,41.5,29.3,16.0,0.41384180790960456
759,Hopkinton - Hopkinton Middle School,1390305,43.7,10.6,16.0,0.19521178637200734
761,Hudson - C A Farley,1410030,27.5,2.0,16.0,0.06779661016949153
762,Hudson - David J. Quinn Middle School,1410410,40.4,7.0,16.0,0.14767932489451477
763,Hudson - Forest Avenue Elementary,1410015,17.0,2.0,16.0,0.10526315789473684
764,Hudson - Hudson High,1410505,57.0,25.5,16.0,0.3090909090909091
765,Hudson - Mulready Elementary,1410007,15.9,2.0,16.0,0.111731843575419
766,Hull - Hull High,1420505,12.5,12.5,16.0,0.5
770,Ipswich - Ipswich High,1440505,25.2,18.8,16.0,0.4272727272727273
771,Ipswich - Ipswich Middle School,1440305,25.4,11.0,16.0,0.30219780219780223
772,Ipswich - Paul F Doyon Memorial,1440007,26.2,0.9,16.0,0.033210332103321034
773,Ipswich - Winthrop,1440015,27.7,2.9,16.0,0.09477124183006537
777,King Philip - King Philip Regional High,6900505,53.5,27.5,16.0,0.3395061728395062
783,Lawrence - Business Management & Finance High School,1490530,11.6,9.6,16.0,0.4528301886792453
791,Lawrence - Health & Human Services High School,1490531,15.3,8.5,16.0,0.35714285714285715
793,Lawrence - Humanities & Leadership Development High School,1490532,10.6,7.3,16.0,0.40782122905027934
794,Lawrence - International High School,1490534,10.0,5.8,16.0,0.36708860759493667
801,"Lawrence - Math, Science & Technology High School",1490533,10.0,12.6,16.0,0.5575221238938053
804,Lawrence - Performing & Fine Arts High School,1490535,13.1,7.1,16.0,0.35148514851485146
813,Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,4540205,43.0,4.0,16.0,0.0851063829787234
814,Lee - Lee Elementary,1500025,24.8,2.3,16.0,0.08487084870848707
815,Lee - Lee Middle/High School,1500505,22.2,10.4,16.0,0.31901840490797545
816,Leicester - Leicester High,1510505,24.8,9.1,16.0,0.26843657817109146
820,Lenox - Lenox Memorial High,1520505,24.2,16.8,16.0,0.40975609756097564
821,Lenox - Morris,1520015,22.8,0.0,16.0,0.0
827,Leominster - Leominster High School,1530505,57.9,59.0,16.0,0.504704875962361
834,Lexington - Bowman,1550008,22.6,9.0,16.0,0.28481012658227844
835,Lexington - Bridge,1550006,24.4,5.9,16.0,0.19471947194719474
836,Lexington - Fiske,1550015,25.7,3.6,16.0,0.12286689419795221
837,Lexington - Harrington,1550030,24.0,2.0,16.0,0.07692307692307693
838,Lexington - Jonas Clarke Middle,1550305,40.3,22.0,16.0,0.3531300160513644
839,Lexington - Joseph Estabrook,1550010,22.8,2.0,16.0,0.08064516129032258
841,Lexington - Lexington High,1550505,102.7,51.3,16.0,0.3331168831168831
842,Lexington - Maria Hastings,1550035,23.3,1.7,16.0,0.068
843,Lexington - Wm Diamond Middle,1550310,39.9,19.2,16.0,0.32487309644670054
844,Lincoln - Hanscom Middle,1570305,14.5,5.9,16.0,0.28921568627450983
